,SHEETBAR,DATE,LATITUDE,LONGITUDE,FLDNUM,STRATUM,LOCATCD,TN,TP,TEMP,DO,TURB,COND,VEL,SS,WDP,CHLcal,SECCHI,MONTH,SEASON,YEAR,PREDICTED_TN,PREDICTED_TP,PREDICTED_TEMP,PREDICTED_DO,PREDICTED_TURB,PREDICTED_COND,PREDICTED_VEL,PREDICTED_SS,PREDICTED_WDP,PREDICTED_CHLcal,PREDICTED_SECCHI
4772,41012427,07/30/2002,44.3620005765248,-91.958651524544,1,3,212098,,,27.1,7.7,20.0,280.0,0.19,27.1,0.15,25.84954,15.0,7,SUMMER,2002,1.6209301614427756,0.1576134677257662,27.1,7.7,20.0,280.0,0.19,27.1,0.15,25.84954,15.0
4773,41012428,07/30/2002,44.3624047776434,-91.9536245861594,1,2,212066,,,27.7,7.2,17.0,248.0,0.29,21.7,3.2,23.27406,63.0,7,SUMMER,2002,1.6247479356222256,0.1572085522824912,27.7,7.2,17.0,248.0,0.29,21.7,3.2,23.27406,63.0
4774,41012429,07/30/2002,44.3660397778141,-91.9573249381715,1,3,212112,,,26.7,7.3,10.0,264.0,0.1,12.8,2.0,18.28926,58.0,7,SUMMER,2002,1.9005624976527686,0.15918064341039595,26.7,7.3,10.0,264.0,0.1,12.8,2.0,18.28926,58.0
4775,41012430,07/30/2002,44.3648316718835,-91.9730338241848,1,1,212058,,,26.7,6.6,9.0,334.0,,9.0,1.21,15.2153,111.0,7,SUMMER,2002,1.911315927731115,0.20484207932317575,26.7,6.6,9.0,334.0,0.04620466746256256,9.0,1.21,15.2153,111.0
4776,41012431,07/30/2002,44.3584513307476,-91.9643612659021,1,2,212081,,,26.6,6.3,11.0,333.0,0.06,9.4,1.22,16.37842,99.0,7,SUMMER,2002,1.9904999155526801,0.17300000548755146,26.6,6.3,11.0,333.0,0.06,9.4,1.22,16.37842,99.0
4777,41012432,07/30/2002,44.3525889913587,-91.9632097875504,1,2,212082,,,26.8,6.7,8.0,335.0,0.49,6.7,3.0,13.5537,99.0,7,SUMMER,2002,1.7462212077088188,0.1735537846459513,26.8,6.7,8.0,335.0,0.49,6.7,3.0,13.5537,99.0
4778,41012433,07/31/2002,44.3945218784141,-92.0221246470804,1,3,212034,1.265,0.159,26.0,3.5,9.0,247.0,0.01,11.6,0.85,8.9843,67.0,7,SUMMER,2002,1.265,0.159,26.0,3.5,9.0,247.0,0.01,11.6,0.85,8.9843,67.0
4779,41012437,07/31/2002,44.3945914554943,-92.0302851023863,1,3,212033,1.396,0.244,24.6,1.5,19.0,231.0,0.0,17.3,0.36,7.23962,36.0,7,SUMMER,2002,1.396,0.244,24.6,1.5,19.0,231.0,0.0,17.3,0.36,7.23962,36.0
4780,41012438,07/31/2002,44.3994565990089,-92.020158845715,1,3,212107,,,25.7,1.2,8.0,244.0,0.0,12.1,0.45,6.40882,45.0,7,SUMMER,2002,1.297583376359601,0.16871784908970555,25.7,1.2,8.0,244.0,0.0,12.1,0.45,6.40882,45.0
4781,41012439,07/31/2002,44.398063170433,-92.0151592739119,1,3,212032,1.322,0.176,26.0,3.5,9.0,249.0,0.0,8.7,0.72,0.0183,72.0,7,SUMMER,2002,1.322,0.176,26.0,3.5,9.0,249.0,0.0,8.7,0.72,0.0183,72.0
4782,41012440,07/31/2002,44.3988762709391,-92.0050998379932,1,3,212022,1.471,0.203,26.1,5.3,19.0,256.0,0.06,31.1,0.26,16.37842,26.0,7,SUMMER,2002,1.471,0.203,26.1,5.3,19.0,256.0,0.06,31.1,0.26,16.37842,26.0
4783,41012441,07/31/2002,44.3929599091125,-92.0504016176444,1,2,212076,,,25.9,6.0,10.0,339.0,0.32,8.6,3.1,16.62766,91.0,7,SUMMER,2002,1.9612578576761286,0.1425742664782422,25.9,6.0,10.0,339.0,0.32,8.6,3.1,16.62766,91.0
4784,41012442,07/31/2002,44.3943362092594,-92.0535184286302,1,2,212075,,,25.8,6.0,10.0,340.0,0.42,9.1,1.28,16.95998,92.0,7,SUMMER,2002,1.9744065881119746,0.14284983867300544,25.8,6.0,10.0,340.0,0.42,9.1,1.28,16.95998,92.0
4785,41012443,07/31/2002,44.3970367051901,-92.0534748945793,1,2,212074,,,25.9,6.0,9.0,340.0,0.6,9.0,0.82,14.21834,82.0,7,SUMMER,2002,1.9992259253525841,0.14337000442355713,25.9,6.0,9.0,340.0,0.6,9.0,0.82,14.21834,82.0
4786,41012444,07/31/2002,44.398397351141,-92.054708672192,1,2,212073,,,25.9,5.9,8.0,340.0,0.34,3.9,1.15,12.88906,88.0,7,SUMMER,2002,2.03051206882471,0.14402570204123644,25.9,5.9,8.0,340.0,0.34,3.9,1.15,12.88906,88.0
4787,41012445,07/31/2002,44.3821794929069,-92.0003486541335,1,3,212026,1.014,0.21,26.4,4.4,6.0,259.0,0.01,6.7,0.77,6.65806,77.0,7,SUMMER,2002,1.014,0.21,26.4,4.4,6.0,259.0,0.01,6.7,0.77,6.65806,77.0
4788,41012446,07/31/2002,44.3870641581928,-91.9927326856199,1,3,212095,,,26.7,5.5,12.0,260.0,0.01,12.8,0.88,12.63982,68.0,7,SUMMER,2002,1.4501268744473461,0.1741572995372931,26.7,5.5,12.0,260.0,0.01,12.8,0.88,12.63982,68.0
4789,41012447,07/31/2002,44.3897202117428,-91.9876650154826,1,3,212023,1.402,0.155,26.6,6.9,12.0,258.0,0.04,14.1,1.09,15.54762,65.0,7,SUMMER,2002,1.402,0.155,26.6,6.9,12.0,258.0,0.04,14.1,1.09,15.54762,65.0
4790,41012448,07/31/2002,44.3879032096732,-91.985813102279,1,3,212094,,,26.6,6.9,10.0,257.0,0.08,11.3,1.21,19.70162,78.0,7,SUMMER,2002,1.5086766012571515,0.1444137723943285,26.6,6.9,10.0,257.0,0.08,11.3,1.21,19.70162,78.0
4791,41012449,07/31/2002,44.3855857145526,-91.9783204810479,1,3,212096,,,26.7,6.6,16.0,258.0,0.08,14.5,1.82,23.19098,66.0,7,SUMMER,2002,1.5658400168435282,0.14081555352809383,26.7,6.6,16.0,258.0,0.08,14.5,1.82,23.19098,66.0
4792,41012450,07/31/2002,44.3855463296652,-91.9739271294122,1,3,212025,1.448,0.155,26.7,6.7,14.0,260.0,0.09,15.4,1.55,21.36322,78.0,7,SUMMER,2002,1.448,0.155,26.7,6.7,14.0,260.0,0.09,15.4,1.55,21.36322,78.0
4793,41012451,07/31/2002,44.3859738204668,-91.9714087646835,1,3,212024,1.214,0.137,26.7,5.5,10.0,251.0,0.11,9.7,2.1,12.88906,97.0,7,SUMMER,2002,1.214,0.137,26.7,5.5,10.0,251.0,0.11,9.7,2.1,12.88906,97.0
4794,41012452,07/31/2002,44.391858616085,-91.9750724093271,1,3,212093,,,27.1,4.8,11.0,243.0,0.05,9.2,0.97,11.80902,88.0,7,SUMMER,2002,1.3143202860465315,0.13821769824826585,27.1,4.8,11.0,243.0,0.05,9.2,0.97,11.80902,88.0
4795,41012453,07/31/2002,44.396415502128,-91.9812712198103,1,3,212090,,,27.1,4.7,14.0,237.0,0.03,8.6,0.85,11.55978,81.0,7,SUMMER,2002,1.6486045736372434,0.15853012682098305,27.1,4.7,14.0,237.0,0.03,8.6,0.85,11.55978,81.0
4796,41012454,07/31/2002,44.3946598908825,-91.9863242172004,1,3,212092,,,27.0,8.0,14.0,256.0,0.14,14.2,1.44,17.95694,87.0,7,SUMMER,2002,1.6306734689864135,0.15827344434131882,27.0,8.0,14.0,256.0,0.14,14.2,1.44,17.95694,87.0
4797,41012455,07/31/2002,44.394704350585,-91.9913459897381,1,3,212091,,,27.9,9.1,12.0,254.0,0.03,13.5,0.9,13.1383,75.0,7,SUMMER,2002,1.6858569570282045,0.15906339202289865,27.9,9.1,12.0,254.0,0.03,13.5,0.9,13.1383,75.0
4798,41012456,07/31/2002,44.3983382590429,-91.9950632527136,1,3,212108,,,27.6,8.6,9.0,256.0,0.01,6.6,0.49,10.6459,49.0,7,SUMMER,2002,1.7893527636381377,0.17192270640675322,27.6,8.6,9.0,256.0,0.01,6.6,0.49,10.6459,49.0
4799,41011681,01/22/2002,44.6118527485313,-92.6089387070168,1,1,214047,,,1.8,14.0,3.0,522.0,,2.0,,4.92644,229.0,1,WINTER,2002,2.189816369170956,0.12296761326740722,1.8,14.0,3.0,522.0,0.1799774549419148,2.0,4.652273188800766,4.92644,229.0
4800,41011682,01/22/2002,44.5900635140671,-92.5586913356327,1,1,214001,2.934,0.109,1.6,14.0,3.0,529.0,,2.6,5.1,4.8501,197.0,1,WINTER,2002,2.934,0.109,1.6,14.0,3.0,529.0,0.1804469001585059,2.6,5.1,4.8501,197.0
4801,41011683,01/22/2002,44.5882532891846,-92.5561854361639,1,1,214002,2.492,0.113,1.8,14.3,3.0,516.0,,2.5,3.9,5.46082,199.0,1,WINTER,2002,2.492,0.113,1.8,14.3,3.0,516.0,0.1499999947703926,2.5,3.9,5.46082,199.0
4802,41011687,01/22/2002,44.5738298948241,-92.5512572032954,1,1,214048,,,1.5,14.1,3.0,537.0,,2.9,6.0,4.62108,191.0,1,WINTER,2002,2.489674902639285,0.12230038944286034,1.5,14.1,3.0,537.0,0.045821347436956594,2.9,6.0,4.62108,191.0
4803,41011688,01/22/2002,44.5665980969552,-92.5437568212365,1,1,214049,,,1.7,14.2,4.0,525.0,,2.5,7.2,4.92644,196.0,1,WINTER,2002,2.4883291038686086,0.11975479882921625,1.7,14.2,4.0,525.0,0.10269849269174498,2.5,7.2,4.92644,196.0
4804,41011691,01/22/2002,44.5778179902592,-92.5354818665522,1,3,214087,,,0.9,14.1,10.0,533.0,0.0,3.6,0.35,12.78946,61.0,1,WINTER,2002,2.2442137571365084,0.09316031785238107,0.9,14.1,10.0,533.0,0.0,3.6,0.35,12.78946,61.0
4805,41011692,01/22/2002,44.5728174390841,-92.5235567554766,1,2,214172,,,1.7,13.8,3.0,528.0,0.23,2.5,0.98,5.46082,98.0,1,WINTER,2002,2.4885353560093373,0.11976299427851672,1.7,13.8,3.0,528.0,0.23,2.5,0.98,5.46082,98.0
4806,41011693,01/22/2002,44.5719013864308,-92.5197858985418,1,2,214016,2.721,0.129,1.8,13.9,4.0,530.0,0.19,1.6,0.56,5.53716,56.0,1,WINTER,2002,2.721,0.129,1.8,13.9,4.0,530.0,0.19,1.6,0.56,5.53716,56.0
4807,41011694,01/22/2002,44.5768473395068,-92.5184856407031,1,2,214014,2.615,0.12,1.9,14.2,3.0,518.0,0.23,3.4,0.76,5.84252,76.0,1,WINTER,2002,2.615,0.12,1.9,14.2,3.0,518.0,0.23,3.4,0.76,5.84252,76.0
4808,41011695,01/22/2002,44.5700418437237,-92.5059477430101,1,1,214003,2.609,0.094,1.8,14.0,3.0,523.0,,3.0,3.2,5.68984,203.0,1,WINTER,2002,2.609,0.094,1.8,14.0,3.0,523.0,0.08478944490286203,3.0,3.2,5.68984,203.0
4809,41011696,01/22/2002,44.566408001465,-92.4984225424731,1,1,214050,,,1.8,14.0,3.0,528.0,,2.9,3.0,5.6135,219.0,1,WINTER,2002,2.6337198021884323,0.09902775637730835,1.8,14.0,3.0,528.0,0.07378552520841694,2.9,3.0,5.6135,219.0
4810,41011697,01/22/2002,44.5752587859628,-92.4649692469178,1,3,214089,,,2.7,6.7,9.0,488.0,0.0,9.1,0.32,9.35416,59.0,1,WINTER,2002,0.5849822993640745,0.0536379989084468,2.7,6.7,9.0,488.0,0.0,9.1,0.32,9.35416,59.0
4811,41011698,01/22/2002,44.5757029891226,-92.4637056465158,1,3,214019,0.695,0.062,2.4,7.3,9.0,479.0,0.0,10.8,0.28,13.01848,54.0,1,WINTER,2002,0.695,0.062,2.4,7.3,9.0,479.0,0.0,10.8,0.28,13.01848,54.0
4812,41011701,01/22/2002,44.582150853795,-92.4957678676201,1,3,214103,,,0.6,14.9,5.0,452.0,0.0,,0.1,,37.0,1,WINTER,2002,3.871475700457654,0.18406429484791564,0.6,14.9,5.0,452.0,0.0,1.476607371197891,0.1,9.451732635990881,37.0
4813,41011703,01/22/2002,44.57364275155,-92.5059172561513,1,2,214015,2.668,0.106,1.9,14.1,3.0,523.0,0.17,2.5,0.62,7.75102,62.0,1,WINTER,2002,2.668,0.106,1.9,14.1,3.0,523.0,0.17,2.5,0.62,7.75102,62.0
4814,41011707,01/22/2002,44.5754567830476,-92.5090507007165,1,3,214084,,,0.4,13.0,,536.0,,,0.07,,31.0,1,WINTER,2002,2.648529716483395,0.10203994233560575,0.4,13.0,3.1327327106916205,536.0,0.2086726728930838,2.4760960751570393,0.07,6.168027371180541,31.0
4815,41011708,01/22/2002,44.5772599418153,-92.5096653085971,1,3,214106,,,2.0,14.4,4.0,519.0,0.2,3.3,1.16,7.75102,116.0,1,WINTER,2002,2.645949444401168,0.11182467506384233,2.0,14.4,4.0,519.0,0.2,3.3,1.16,7.75102,116.0
4816,41011709,01/22/2002,44.5777660681558,-92.5228865602699,1,2,214013,2.22,0.075,0.9,16.8,4.0,535.0,0.0,2.9,0.24,11.79704,38.0,1,WINTER,2002,2.22,0.075,0.9,16.8,4.0,535.0,0.0,2.9,0.24,11.79704,38.0
4817,41011710,01/22/2002,44.5795848563033,-92.5272803255409,1,2,214171,,,2.7,19.8,6.0,1224.0,0.0,3.5,0.38,6.60592,48.0,1,WINTER,2002,2.2404984469173606,0.09037383518802033,2.7,19.8,6.0,1224.0,0.0,3.5,0.38,6.60592,48.0
4818,41011711,01/22/2002,44.5904692553074,-92.5473496478507,1,2,214065,,,2.0,14.5,4.0,521.0,0.1,2.3,2.07,5.15546,207.0,1,WINTER,2002,2.3118371193133833,0.11822211248367005,2.0,14.5,4.0,521.0,0.1,2.3,2.07,5.15546,207.0
4819,41011712,01/22/2002,44.5941047865702,-92.5561409016404,1,2,214009,2.582,0.115,1.9,14.2,3.0,524.0,0.19,2.8,1.32,5.38448,132.0,1,WINTER,2002,2.582,0.115,1.9,14.2,3.0,524.0,0.19,2.8,1.32,5.38448,132.0
4820,41011713,01/22/2002,44.5945549015029,-92.5561374753466,1,2,214077,,,1.9,14.1,3.0,523.0,0.17,2.9,1.91,5.76618,191.0,1,WINTER,2002,2.477489907923526,0.11692202468186617,1.9,14.1,3.0,523.0,0.17,2.9,1.91,5.76618,191.0
4821,41011716,01/23/2002,44.3536640050272,-91.9826395805541,1,3,214036,1.25,0.132,1.0,14.5,7.0,515.0,0.0,10.0,0.2,75.69362,38.0,1,WINTER,2002,1.25,0.132,1.0,14.5,7.0,515.0,0.0,10.0,0.2,75.69362,38.0
4822,41011717,01/23/2002,44.3622266217828,-91.9837463350152,1,3,214085,,,0.4,14.2,3.0,469.0,0.0,5.3,0.21,10.34658,53.0,1,WINTER,2002,2.4058700576829555,0.11019595948660518,0.4,14.2,3.0,469.0,0.0,5.3,0.21,10.34658,53.0
4823,41011718,01/23/2002,44.3662828846856,-91.9843037138162,1,3,214097,,,1.0,13.6,3.0,436.0,0.11,3.4,2.9,9.88854,188.0,1,WINTER,2002,2.47442821277847,0.09852488922849942,1.0,13.6,3.0,436.0,0.11,3.4,2.9,9.88854,188.0
4824,41011719,01/23/2002,44.3644097607882,-91.9761786644929,1,2,214018,2.564,0.096,0.8,13.9,3.0,446.0,0.24,3.3,4.0,10.5756,183.0,1,WINTER,2002,2.564,0.096,0.8,13.9,3.0,446.0,0.24,3.3,4.0,10.5756,183.0
4825,41011720,01/23/2002,44.3629861368006,-91.9680462410474,1,1,214008,2.471,0.103,1.0,13.6,3.0,430.0,,3.2,1.32,8.97246,132.0,1,WINTER,2002,2.471,0.103,1.0,13.6,3.0,430.0,0.1699853363321339,3.2,1.32,8.97246,132.0
4826,41011721,01/23/2002,44.3679199204945,-91.9660770173527,1,2,214010,2.334,0.089,0.8,13.6,3.0,388.0,0.21,2.8,1.71,9.0488,171.0,1,WINTER,2002,2.334,0.089,0.8,13.6,3.0,388.0,0.21,2.8,1.71,9.0488,171.0
4827,41011722,01/23/2002,44.368454804782,-91.9754806603152,1,1,214059,,,0.8,13.6,3.0,393.0,,2.9,4.2,10.1939,179.0,1,WINTER,2002,2.408561488680551,0.096,0.8,13.6,3.0,393.0,0.12245715211233563,2.9,4.2,10.1939,179.0
4828,41011723,01/23/2002,44.3685666804942,-91.9880294725376,1,1,214007,2.524,0.106,1.0,13.9,3.0,422.0,,2.9,2.6,9.8122,176.0,1,WINTER,2002,2.524,0.106,1.0,13.9,3.0,422.0,0.025480590085997935,2.9,2.6,9.8122,176.0
4829,41011724,01/23/2002,44.3667719334766,-91.9886878950029,1,3,214096,,,0.6,13.7,6.0,443.0,0.03,11.6,0.48,43.55448,48.0,1,WINTER,2002,2.487344954507141,0.10047265187012447,0.6,13.7,6.0,443.0,0.03,11.6,0.48,43.55448,48.0
4830,41011725,01/23/2002,44.3627323485491,-91.9900123500203,1,3,214099,,,0.6,13.4,2.0,454.0,0.02,2.7,1.31,10.34658,156.0,1,WINTER,2002,2.400343845834257,0.09390817719570448,0.6,13.4,2.0,454.0,0.02,2.7,1.31,10.34658,156.0
4831,41011726,01/23/2002,44.3622767223008,-91.9893927076794,1,3,214031,2.398,0.087,0.6,13.4,2.0,454.0,0.02,2.5,1.27,8.51442,143.0,1,WINTER,2002,2.398,0.087,0.6,13.4,2.0,454.0,0.02,2.5,1.27,8.51442,143.0
4832,41011730,01/23/2002,44.356546990826,-92.0032942192509,1,3,214086,,,0.9,13.5,2.0,453.0,0.0,2.2,0.44,9.58318,66.0,1,WINTER,2002,2.400903105730337,0.12422029001872681,0.9,13.5,2.0,453.0,0.0,2.2,0.44,9.58318,66.0
4833,41011731,01/23/2002,44.3632652568879,-91.9994154168686,1,3,214098,,,0.9,13.5,3.0,444.0,0.06,2.5,1.47,11.18632,147.0,1,WINTER,2002,2.3960453641124984,0.11396994031424905,0.9,13.5,3.0,444.0,0.06,2.5,1.47,11.18632,147.0
4834,41011732,01/23/2002,44.3646099924394,-91.9987650290753,1,3,214030,2.387,0.108,1.1,14.1,4.0,440.0,0.07,6.8,0.94,11.03364,94.0,1,WINTER,2002,2.387,0.108,1.1,14.1,4.0,440.0,0.07,6.8,0.94,11.03364,94.0
4835,41011733,01/23/2002,44.374631901803,-92.0124015321251,1,2,214079,,,1.1,13.8,3.0,440.0,0.11,3.2,1.9,10.80462,171.0,1,WINTER,2002,2.1584941605718844,0.11589360357356611,1.1,13.8,3.0,440.0,0.11,3.2,1.9,10.80462,171.0
4836,41011734,01/23/2002,44.3813667831947,-92.0104052844797,1,1,214058,,,0.8,13.7,3.0,377.0,,2.5,1.61,11.7207,161.0,1,WINTER,2002,1.981355556653011,0.0993347222908132,0.8,13.7,3.0,377.0,0.05263765713115797,2.5,1.61,11.7207,161.0
4837,41011735,01/23/2002,44.3869826111722,-92.0354326227784,1,1,214057,,,1.0,13.9,3.0,424.0,,4.6,5.1,10.72828,170.0,1,WINTER,2002,2.09760390932643,0.1113931024696676,1.0,13.9,3.0,424.0,0.047423295143202454,4.6,5.1,10.72828,170.0
4838,41011736,01/23/2002,44.3861300139721,-92.0410961594959,1,3,214025,2.493,0.143,1.1,6.0,3.0,493.0,0.0,5.1,1.47,35.84414,117.0,1,WINTER,2002,2.493,0.143,1.1,6.0,3.0,493.0,0.0,5.1,1.47,35.84414,117.0
4839,41011737,01/23/2002,44.3924469517485,-92.0428763896085,1,1,214006,2.363,0.088,0.8,13.4,3.0,372.0,,3.2,4.7,8.74344,168.0,1,WINTER,2002,2.363,0.088,0.8,13.4,3.0,372.0,0.0,3.2,4.7,8.74344,168.0
4840,41011738,01/23/2002,44.3924889235184,-92.0478980579847,1,1,214005,2.532,0.1,1.3,14.1,3.0,470.0,,2.8,1.4,11.18632,140.0,1,WINTER,2002,2.532,0.1,1.3,14.1,3.0,470.0,0.09809465177550838,2.8,1.4,11.18632,140.0
4841,41011739,01/23/2002,44.3974919885193,-92.0540954020673,1,2,214017,2.518,0.098,1.3,14.2,3.0,467.0,0.18,2.6,0.85,11.49168,85.0,1,WINTER,2002,2.518,0.098,1.3,14.2,3.0,467.0,0.18,2.6,0.85,11.49168,85.0
4842,41011740,01/23/2002,44.4034155228174,-92.0627907037399,1,1,214055,,,1.2,14.2,3.0,443.0,,2.8,4.5,11.79704,170.0,1,WINTER,2002,2.1985439133239946,0.08406276544926727,1.2,14.2,3.0,443.0,0.1255102044744951,2.8,4.5,11.79704,170.0
4843,41011741,01/23/2002,44.4015531230647,-92.0552857459541,1,1,214056,,,1.2,14.2,3.0,443.0,,3.1,3.9,11.49168,156.0,1,WINTER,2002,2.521966206837403,0.0985666009767719,1.2,14.2,3.0,443.0,0.1393938094466579,3.1,3.9,11.49168,156.0
4844,41011742,01/24/2002,44.5383857851399,-92.3048199635601,1,4,214126,,,0.0,14.0,2.0,506.0,,2.4,4.91,16.83548,161.0,1,WINTER,2002,2.3670093918351407,0.15157526739022473,0.0,14.0,2.0,506.0,0.020016771429773424,2.4,4.91,16.83548,161.0
4845,41011743,01/24/2002,44.5509732058885,-92.3021521495958,1,4,214121,,,0.1,15.3,3.0,518.0,,4.0,2.3,41.4933,141.0,1,WINTER,2002,2.387664011741335,0.14150125916390122,0.1,15.3,3.0,518.0,0.01996696563958461,4.0,2.3,41.4933,141.0
4846,41011744,01/24/2002,44.5492490355225,-92.3147623114669,1,4,214122,,,0.0,14.2,2.0,506.0,,2.5,4.29,20.4998,155.0,1,WINTER,2002,2.3828125734944816,0.13925656385565569,0.0,14.2,2.0,506.0,0.019976332570242356,2.5,4.29,20.4998,155.0
4847,41011745,01/24/2002,44.5564957069595,-92.3222319408941,1,4,214119,,,0.0,14.8,3.0,518.0,,3.5,0.71,32.94322,101.0,1,WINTER,2002,2.460735457016498,0.11670291693448405,0.0,14.8,3.0,518.0,0.01993947965583158,3.5,0.71,32.94322,101.0
4848,41011746,01/24/2002,44.5421222519873,-92.327433940279,1,4,214125,,,0.4,13.6,2.0,516.0,,3.9,5.95,35.69146,178.0,1,WINTER,2002,2.380941462605711,0.138390825981747,0.4,13.6,2.0,516.0,0.02002127157623341,3.9,5.95,35.69146,178.0
4849,41011747,01/24/2002,44.544053842257,-92.3500708925964,1,4,214124,,,0.7,13.2,2.0,524.0,,2.0,6.79,6.7586,189.0,1,WINTER,2002,2.4452456283498325,0.11788487173234208,0.7,13.2,2.0,524.0,0.02004412204825675,2.0,6.79,6.7586,189.0
4850,41011748,01/24/2002,44.5441666774843,-92.3702111821968,1,4,214123,,,0.9,13.3,3.0,536.0,,2.0,5.8,6.83494,242.0,1,WINTER,2002,2.492866028732168,0.12607122455309633,0.9,13.3,3.0,536.0,0.020109638310738448,2.0,5.8,6.83494,242.0
4851,41011749,01/24/2002,44.5497040127381,-92.3953307911466,1,4,214040,2.615,0.127,1.7,13.5,3.0,538.0,,2.5,2.42,4.23938,242.0,1,WINTER,2002,2.615,0.127,1.7,13.5,3.0,538.0,0.020204340611005407,2.5,2.42,4.23938,242.0
4852,41011750,01/24/2002,44.5551972606053,-92.4129010906969,1,4,214120,,,1.8,13.5,3.0,537.0,,2.5,0.94,5.07912,94.0,1,WINTER,2002,2.415919342246512,0.12396346347263404,1.8,13.5,3.0,537.0,0.020291138624178636,2.5,0.94,5.07912,94.0
4853,41011751,01/24/2002,44.5588110403889,-92.4153830762236,1,4,214039,2.566,0.116,1.7,14.7,2.0,533.0,,2.2,0.93,4.31572,113.0,1,WINTER,2002,2.566,0.116,1.7,14.7,2.0,533.0,0.019915527135307847,2.2,0.93,4.31572,113.0
4854,41011752,01/24/2002,44.557571374465,-92.4374303666988,1,3,214020,2.824,0.117,1.6,14.1,3.0,537.0,0.03,2.7,0.65,5.46082,87.0,1,WINTER,2002,2.824,0.117,1.6,14.1,3.0,537.0,0.03,2.7,0.65,5.46082,87.0
4855,41011758,01/24/2002,44.5626230367947,-92.4581592254208,1,1,214052,,,1.6,13.1,3.0,534.0,,2.4,4.6,4.8501,206.0,1,WINTER,2002,1.9260666373328488,0.1059575744242204,1.6,13.1,3.0,534.0,0.16078237944920606,2.4,4.6,4.8501,206.0
4856,41011759,01/24/2002,44.5662829741092,-92.4707184892775,1,1,214051,,,1.6,13.2,6.0,532.0,,2.3,5.2,6.30056,203.0,1,WINTER,2002,2.225980193970143,0.11617821870214287,1.6,13.2,6.0,532.0,0.11474068386654397,2.3,5.2,6.30056,203.0
4857,41011760,01/24/2002,44.5685306110231,-92.4700684199825,1,2,214066,,,1.2,13.3,3.0,531.0,0.11,2.6,4.5,5.30814,213.0,1,WINTER,2002,1.5711441872054264,0.09156489145663997,1.2,13.3,3.0,531.0,0.11,2.6,4.5,5.30814,213.0
4858,41011761,01/24/2002,44.5680717195348,-92.4681835428708,1,2,214067,,,1.1,13.3,3.0,532.0,0.12,2.0,3.8,5.2318,210.0,1,WINTER,2002,1.6365564843840816,0.0937721850668217,1.1,13.3,3.0,532.0,0.12,2.0,3.8,5.2318,210.0
4859,41011762,01/24/2002,44.5697149992294,-92.4354242222416,1,4,214117,,,2.0,14.0,4.0,534.0,,3.2,1.01,5.84252,101.0,1,WINTER,2002,2.209699160888883,0.12462782439506205,2.0,14.0,4.0,534.0,0.0665041955555851,3.2,1.01,5.84252,101.0
4860,41011763,01/24/2002,44.556878940485,-92.3902200061668,1,4,214118,,,0.7,13.7,3.0,515.0,,3.4,3.84,34.241,179.0,1,WINTER,2002,2.568617386212244,0.11879384525293546,0.7,13.7,3.0,515.0,0.019931071172731053,3.4,3.84,34.241,179.0
4861,41011764,01/24/2002,44.5712688316407,-92.3875507997037,1,4,214116,,,0.1,14.3,4.0,510.0,,2.7,3.32,25.76726,161.0,1,WINTER,2002,2.511468361624161,0.10868286397965926,0.1,14.3,4.0,510.0,0.019544233937616673,2.7,3.32,25.76726,161.0
4862,41011765,01/24/2002,44.569427645843,-92.3800137731286,1,4,214038,2.485,0.104,0.2,13.9,3.0,510.0,,2.5,3.82,19.27836,160.0,1,WINTER,2002,2.485,0.104,0.2,13.9,3.0,510.0,0.01966034893647156,2.5,3.82,19.27836,160.0
4863,41011766,01/24/2002,44.5710742952605,-92.352288886516,1,4,214037,2.601,0.106,0.1,14.4,3.0,506.0,,2.6,1.82,26.83602,165.0,1,WINTER,2002,2.601,0.106,0.1,14.4,3.0,506.0,0.019791275580824087,2.6,1.82,26.83602,165.0
4864,41011767,01/25/2002,44.4109395810874,-92.1028620082225,1,1,214054,,,1.8,14.2,2.0,515.0,,2.2,7.2,7.1403,205.0,1,WINTER,2002,2.0786541690060005,0.12153747450705384,1.8,14.2,2.0,515.0,0.1371401029755504,2.2,7.2,7.1403,205.0
4865,41011768,01/25/2002,44.4126605691999,-92.0927875351906,1,1,214053,,,1.3,15.4,2.0,507.0,,2.7,1.26,14.92698,126.0,1,WINTER,2002,1.9158887189467482,0.09833330910604468,1.3,15.4,2.0,507.0,0.13654247082198145,2.7,1.26,14.92698,126.0
4866,41011769,01/25/2002,44.4071792998339,-92.082825044891,1,1,214004,1.647,0.06,0.0,12.8,4.0,169.0,,2.8,5.2,2.1782,165.0,1,WINTER,2002,1.647,0.06,0.0,12.8,4.0,169.0,0.1350328765996981,2.8,5.2,2.1782,165.0
4867,41011770,01/25/2002,44.4164580323129,-92.1178508489056,1,4,214135,,,0.5,17.5,2.0,502.0,,3.0,9.9,14.08724,217.0,1,WINTER,2002,2.386225858459291,0.10889468073406025,0.5,17.5,2.0,502.0,0.13786531293974658,3.0,9.9,14.08724,217.0
4868,41011771,01/25/2002,44.4165543479387,-92.130410438146,1,4,214046,2.588,0.093,0.7,16.7,2.0,505.0,,2.9,9.77,12.17874,214.0,1,WINTER,2002,2.588,0.093,0.7,16.7,2.0,505.0,0.13820392666935571,2.9,9.77,12.17874,214.0
